5.5612,779.58,125.6,-13.698,913.16
5.6112,785.84,124.92,-13.652,912.46
5.6612,792.07,124.24,-13.608,911.76
5.7112,798.26,123.56,-13.563,911.07
5.7612,804.42,122.88,-13.518,910.38
5.8112,810.55,122.21,-13.474,909.7
5.8612,816.64,121.53,-13.43,909.01
5.9112,822.7,120.86,-13.387,908.34
5.9612,828.73,120.2,-13.345,907.66
6.0112,834.72,119.53,-13.304,906.99
6.0612,840.68,118.87,-13.265,906.33
6.1112,846.61,118.2,-13.224,905.67
6.1612,852.5,117.54,-13.184,905.01
6.2112,858.37,116.88,-13.142,904.35
6.2612,864.19,116.23,-13.101,903.7
6.3112,869.99,115.57,-13.06,903.06
6.3612,875.75,114.92,-13.02,902.41
6.4112,881.48,114.27,-12.979,901.77
6.4612,887.18,113.62,-12.94,901.13
6.5112,892.84,112.98,-12.901,900.5
6.5612,898.48,112.33,-12.862,899.87
6.6112,904.08,111.69,-12.824,899.25
6.6612,909.64,111.05,-12.786,898.63
6.7112,915.18,110.41,-12.748,898.04
6.7612,920.69,109.78,-12.712,897.46
6.8112,926.16,109.14,-12.677,896.87
6.8612,931.6,108.51,-12.642,896.29
6.9112,937.01,107.88,-12.608,895.72
6.9612,942.39,107.25,-12.574,895.15
7.0112,947.74,106.62,-12.539,894.58
7.0612,953.05,105.99,-12.506,894.01
7.1112,958.33,105.37,-12.472,893.45
7.1612,963.59,104.75,-12.44,892.89
7.2112,968.81,104.13,-12.408,892.34
7.2612,974,103.51,-12.376,891.78
7.3112,979.16,102.89,-12.343,891.24
7.3612,984.29,102.27,-12.31,890.69
7.4112,989.39,101.66,-12.278,890.15
7.4612,994.45,101.04,-12.247,889.61
7.5112,999.49,100.43,-12.215,889.07
7.5612,1004.5,99.823,-12.183,888.54
7.6112,1009.5,99.215,-12.152,888.01
7.6612,1014.4,98.608,-12.121,887.49
7.7112,1019.3,98.002,-12.09,886.96
7.7612,1024.2,97.399,-12.059,886.44
7.8112,1029.1,96.796,-12.029,885.93
7.8612,1033.9,96.196,-11.999,885.41
7.9112,1038.7,95.597,-11.97,884.9
7.9612,1043.5,94.999,-11.941,884.4
8.0112,1048.2,94.402,-11.913,883.89
8.0612,1052.9,93.807,-11.885,883.39
8.1112,1057.6,93.214,-11.858,882.89
8.1612,1062.2,92.622,-11.83,882.4
8.2112,1066.8,92.031,-11.803,881.91
8.2612,1071.4,91.441,-11.776,881.42
8.3112,1076,90.853,-11.75,880.94
8.3612,1080.5,90.266,-11.723,880.46
8.4112,1085,89.681,-11.696,879.98
8.4612,1089.5,89.097,-11.671,879.5
8.5112,1093.9,88.514,-11.645,879.03
8.5612,1098.3,87.932,-11.621,878.56
8.6112,1102.7,87.352,-11.595,878.09
8.6612,1107.1,86.773,-11.57,877.63
8.7112,1111.4,86.195,-11.545,877.17
8.7612,1115.7,85.618,-11.522,876.71
8.8112,1120,85.043,-11.498,876.26
8.8612,1124.2,84.468,-11.476,875.81
8.9112,1128.4,83.895,-11.453,875.36
8.9612,1132.6,83.323,-11.429,874.92
9.0112,1136.7,82.752,-11.406,874.48
9.0612,1140.9,82.182,-11.383,874.04
9.1112,1144.9,81.614,-11.361,873.6
9.1612,1149,81.046,-11.338,873.17
9.2112,1153.1,80.48,-11.318,872.74
9.2612,1157.1,79.915,-11.296,872.31
9.3112,1161,79.35,-11.275,871.89
9.3612,1165,78.787,-11.252,871.47
9.4113,1168.9,78.225,-11.231,871.05
9.4613,1172.8,77.664,-11.208,870.64
9.5113,1176.7,77.104,-11.187,870.22
9.5613,1180.5,76.545,-11.166,869.82
9.6113,1184.3,75.988,-11.144,869.41
9.6613,1188.1,75.431,-11.121,869.01
9.7113,1191.9,74.875,-11.101,868.61
9.7613,1195.6,74.321,-11.081,868.21
9.8113,1199.3,73.767,-11.06,867.82
9.8613,1203,73.215,-11.039,867.43
9.9113,1206.6,72.663,-11.019,867.04
9.9613,1210.3,72.113,-10.999,866.65
10.011,1213.9,71.564,-10.98,866.27
10.061,1217.4,71.015,-10.961,865.89
10.111,1221,70.467,-10.942,865.52
10.161,1224.5,69.921,-10.924,865.14
10.211,1227.9,69.375,-10.906,864.77
10.261,1231.4,68.83,-10.888,864.4
10.311,1234.8,68.286,-10.87,864.04
10.361,1238.2,67.743,-10.852,863.68
10.411,1241.6,67.201,-10.835,863.32
10.461,1244.9,66.66,-10.818,862.96
10.511,1248.3,66.119,-10.801,862.61
10.561,1251.6,65.58,-10.784,862.26
10.611,1254.8,65.041,-10.768,861.91
10.661,1258.1,64.503,-10.752,861.57
10.711,1261.3,63.966,-10.737,861.23
10.761,1264.5,63.429,-10.721,860.89
10.811,1267.6,62.893,-10.707,860.55
10.861,1270.8,62.359,-10.692,860.22
10.911,1273.9,61.824,-10.677,859.89
10.961,1276.9,61.291,-10.662,859.56
11.011,1280,60.758,-10.646,859.24
11.061,1283,60.226,-10.63,858.92
11.111,1286,59.695,-10.613,858.6
11.161,1289,59.165,-10.599,858.28
11.211,1291.9,58.635,-10.583,857.97
11.261,1294.8,58.107,-10.567,857.66
11.311,1297.7,57.579,-10.554,857.35
11.361,1300.6,57.051,-10.541,857.04
11.411,1303.4,56.525,-10.527,856.74
11.461,1306.3,55.999,-10.514,856.44
11.511,1309,55.473,-10.501,856.15
11.561,1311.8,54.948,-10.488,855.85
11.611,1314.5,54.424,-10.475,855.56
11.661,1317.2,53.901,-10.461,855.27
11.711,1319.9,53.378,-10.447,854.99
11.761,1322.6,52.856,-10.434,854.71
11.811,1325.2,52.335,-10.421,854.43
11.861,1327.8,51.814,-10.408,854.15
11.911,1330.4,51.294,-10.397,853.87
11.961,1332.9,50.775,-10.384,853.6
12.011,1335.5,50.256,-10.372,853.33
12.061,1338,49.737,-10.36,853.07
12.111,1340.4,49.22,-10.349,852.81
12.161,1342.9,48.702,-10.337,852.55
12.211,1345.3,48.186,-10.326,852.29
12.261,1347.7,47.67,-10.315,852.03
12.311,1350.1,47.154,-10.304,851.78
12.361,1352.4,46.639,-10.292,851.53
12.411,1354.7,46.125,-10.281,851.28
12.461,1357,45.611,-10.271,851.04
12.511,1359.3,45.098,-10.261,850.8
12.561,1361.5,44.585,-10.251,850.56
12.611,1363.8,44.073,-10.24,850.33
12.661,1366,43.561,-10.229,850.09
12.711,1368.1,43.05,-10.219,849.86
12.761,1370.3,42.539,-10.209,849.63
12.811,1372.4,42.029,-10.2,849.41
12.861,1374.5,41.519,-10.19,849.19
12.911,1376.5,41.01,-10.181,848.97
12.961,1378.6,40.501,-10.172,848.75
13.011,1380.6,39.993,-10.162,848.54
13.061,1382.6,39.485,-10.153,848.33
13.111,1384.5,38.978,-10.144,848.12
13.161,1386.5,38.471,-10.135,847.91
13.211,1388.4,37.964,-10.126,847.71
13.261,1390.3,37.458,-10.118,847.51
13.311,1392.1,36.952,-10.11,847.31
13.361,1394,36.447,-10.102,847.11
13.411,1395.8,35.942,-10.093,846.92
13.461,1397.5,35.438,-10.085,846.73
13.511,1399.3,34.934,-10.077,846.54
13.561,1401,34.43,-10.069,846.36
13.611,1402.7,33.927,-10.061,846.18
13.661,1404.4,33.424,-10.053,846
13.711,1406.1,32.922,-10.045,845.82
13.761,1407.7,32.419,-10.037,845.65
13.811,1409.3,31.918,-10.029,845.48
13.861,1410.9,31.417,-10.023,845.32
13.911,1412.5,30.916,-10.016,845.16
13.961,1414,30.415,-10.01,845.01
14.011,1415.5,29.915,-10.003,844.86
14.061,1417,29.415,-9.9967,844.71
14.111,1418.5,28.915,-9.9906,844.56
14.161,1419.9,28.416,-9.9836,844.41
14.211,1421.3,27.917,-9.9772,844.27
14.261,1422.7,27.418,-9.9721,844.13
14.311,1424,26.919,-9.9657,843.99
14.361,1425.4,26.421,-9.9596,843.86
14.411,1426.7,25.923,-9.9534,843.73
14.461,1428,25.426,-9.9473,843.6
14.511,1429.2,24.929,-9.9413,843.47
14.561,1430.5,24.432,-9.9347,843.34
14.611,1431.7,23.935,-9.9291,843.22
14.661,1432.9,23.439,-9.9237,843.1
14.711,1434,22.943,-9.9184,842.98
14.761,1435.1,22.447,-9.9128,842.87
14.811,1436.3,21.951,-9.9071,842.76
14.861,1437.3,21.456,-9.9021,842.65
14.911,1438.4,20.961,-9.8968,842.54
14.961,1439.4,20.467,-9.8923,842.43
15.011,1440.4,19.972,-9.887,842.33
15.061,1441.4,19.478,-9.8819,842.23
15.111,1442.4,18.984,-9.8768,842.14
15.161,1443.3,18.49,-9.8725,842.04
15.211,1444.2,17.997,-9.8679,841.95
15.261,1445.1,17.503,-9.8626,841.86
15.311,1446,17.01,-9.8583,841.77
15.361,1446.8,16.518,-9.8544,841.69
15.411,1447.6,16.025,-9.8508,841.6
15.461,1448.4,15.532,-9.8464,841.52
15.511,1449.2,15.04,-9.8425,841.45
15.561,1449.9,14.548,-9.8392,841.37
15.611,1450.7,14.056,-9.8365,841.3
15.661,1451.3,13.565,-9.8339,841.23
15.711,1452,13.073,-9.8312,841.16
15.761,1452.7,12.581,-9.8281,841.1
15.811,1453.3,12.09,-9.825,841.03
15.861,1453.9,11.599,-9.8215,840.97
15.911,1454.4,11.108,-9.8182,840.92
15.961,1455,10.617,-9.8146,840.86
16.011,1455.5,10.127,-9.8107,840.81
16.061,1456,9.636,-9.8081,840.76
16.111,1456.5,9.1457,-9.805,840.71
16.161,1456.9,8.6555,-9.8026,840.67
16.211,1457.3,8.1655,-9.7995,840.62
16.261,1457.7,7.6756,-9.7961,840.58
16.311,1458.1,7.1859,-9.7922,840.55
16.361,1458.4,6.6963,-9.7898,840.51
16.411,1458.8,6.2069,-9.7871,840.48
16.461,1459.1,5.7176,-9.7851,840.45
16.511,1459.3,5.2284,-9.7832,840.42
16.561,1459.6,4.7393,-9.7814,840.4
16.611,1459.8,4.2503,-9.7784,840.37
16.661,1460,3.7614,-9.7761,840.35
16.711,1460.2,3.2727,-9.7747,840.34
16.761,1460.3,2.784,-9.772,840.32
16.811,1460.5,2.2955,-9.7694,840.31
16.861,1460.6,1.8069,-9.7877,840.3
16.911,1460.6,1.3175,-9.7868,840.29
16.961,1460.7,0.82821,-9.7862,840.28
17.011,1460.7,0.33891,-9.7858,840.28
17.061,1460.7,-0.15038,-9.7856,840.28
17.111,1460.7,-0.63966,-9.7855,840.28
17.165,1460.7,-1.1641,-9.7545,840.28
17.216,1460.6,-1.664,-9.7249,840.29
17.268,1460.5,-2.1639,-9.6892,840.29
17.32,1460.4,-2.6638,-9.6467,840.3
17.372,1460.2,-3.1636,-9.5991,840.32
17.424,1460,-3.6635,-9.5465,840.33
17.477,1459.8,-4.1633,-9.4892,840.35
17.53,1459.6,-4.6632,-9.4192,840.37
17.583,1459.3,-5.163,-9.343,840.39
17.637,1459,-5.6627,-9.2597,840.42
17.692,1458.7,-6.1625,-9.1634,840.45
17.747,1458.4,-6.6622,-9.0612,840.48
17.803,1458,-7.1618,-8.9514,840.52
17.86,1457.6,-7.6614,-8.8256,840.56
17.917,1457.1,-8.161,-8.6993,840.6
17.975,1456.6,-8.6605,-8.56,840.65
18.035,1456.1,-9.1599,-8.4081,840.7
18.095,1455.5,-9.6593,-8.2578,840.75
18.157,1454.9,-10.159,-8.0907,840.81
18.22,1454.2,-10.658,-7.9125,840.87
18.285,1453.5,-11.157,-7.7255,840.94
18.351,1452.8,-11.655,-7.5364,841.01
18.419,1452,-12.154,-7.3347,841.08
18.489,1451.1,-12.652,-7.1231,841.17
18.561,1450.2,-13.151,-6.9093,841.25
18.635,1449.2,-13.649,-6.6883,841.35
18.712,1448.1,-14.147,-6.4534,841.45
18.793,1447,-14.645,-6.2097,841.56
18.876,1445.7,-15.142,-5.9508,841.67
18.963,1444.4,-15.638,-5.6921,841.8
19.055,1442.9,-16.135,-5.4245,841.94
19.151,1441.3,-16.631,-5.1483,842.08
19.253,1439.6,-17.127,-4.8655,842.24
19.362,1437.7,-17.622,-4.568,842.42
19.477,1435.7,-18.115,-4.2614,842.61
19.602,1433.4,-18.608,-3.9501,842.82
19.737,1430.8,-19.1,-3.6382,843.05
19.886,1427.9,-19.591,-3.311,843.31
20.05,1424.7,-20.079,-2.9703,843.6
20.235,1420.9,-20.567,-2.6344,843.93
20.447,1416.5,-21.05,-2.2799,844.31
20.698,1411.2,-21.534,-1.9295,844.75
21.005,1404.5,-22.014,-1.5639,845.29
21.399,1395.7,-22.483,-1.1897,845.99
21.899,1384.4,-22.892,-0.81851,846.92
22.399,1372.9,-23.133,-0.48266,848.13
22.899,1361.3,-23.27,-0.27411,849.35
23.399,1349.6,-23.344,-0.14788,850.59
23.899,1337.9,-23.382,-0.074797,851.83
24.399,1326.3,-23.398,-0.032633,853.07
24.899,1314.6,-23.403,-0.0094671,854.32
25.399,1302.9,-23.4,0.0061978,855.56
25.899,1291.2,-23.392,0.015261,856.8
26.399,1279.5,-23.381,0.021117,858.05
26.899,1267.8,-23.369,0.024864,859.29
27.399,1256.1,-23.357,0.023618,860.54
27.899,1244.4,-23.344,0.025998,861.78
28.399,1232.7,-23.331,0.026863,863.02
28.899,1221.1,-23.318,0.025842,864.26
29.399,1209.4,-23.305,0.02633,865.5
29.899,1197.8,-23.291,0.026577,866.74
30.399,1186.1,-23.278,0.026666,867.98
30.899,1174.5,-23.265,0.026845,869.22
31.399,1162.9,-23.251,0.026755,870.46
31.899,1151.3,-23.238,0.027187,871.69
32.399,1139.6,-23.224,0.02678,872.93
32.899,1128,-23.211,0.027421,874.17
33.399,1116.4,-23.197,0.026151,875.4
33.899,1104.8,-23.184,0.026021,876.63
34.399,1093.2,-23.171,0.027714,877.87
34.899,1081.7,-23.158,0.025612,879.1
35.399,1070.1,-23.144,0.027048,880.33
35.899,1058.5,-23.132,0.025288,881.56
36.399,1047,-23.118,0.026317,882.79
36.899,1035.4,-23.106,0.025395,884.02
37.399,1023.8,-23.093,0.025675,885.25
37.899,1012.3,-23.08,0.025617,886.48
38.399,1000.8,-23.067,0.025669,887.71
38.899,989.24,-23.054,0.02578,888.94
39.399,977.71,-23.042,0.025515,890.16
39.899,966.2,-23.029,0.025895,891.39
40.399,954.68,-23.016,0.02535,892.61
40.899,943.18,-23.003,0.025307,893.84
41.399,931.68,-22.991,0.025526,895.06
41.899,920.19,-22.978,0.025237,896.29
42.399,908.7,-22.965,0.025526,897.51
42.899,897.22,-22.953,0.025017,898.73
43.399,885.75,-22.94,0.026257,900.01
43.899,874.28,-22.927,0.02604,901.29
44.399,862.82,-22.913,0.026401,902.58
44.899,851.37,-22.9,0.026032,903.86
45.399,839.92,-22.887,0.025949,905.14
45.899,828.48,-22.874,0.026486,906.41
46.399,817.05,-22.861,0.026535,907.69
46.899,805.62,-22.848,0.025711,908.97
47.399,794.2,-22.835,0.025835,910.25
47.899,782.79,-22.822,0.025896,911.52
48.399,771.38,-22.809,0.025911,912.8
48.899,759.98,-22.796,0.025806,914.07
49.399,748.58,-22.783,0.026124,915.35
49.899,737.19,-22.77,0.02558,916.62
50.399,725.81,-22.757,0.025822,917.89
50.899,714.44,-22.745,0.025544,919.16
51.399,703.07,-22.732,0.026077,920.43
51.899,691.71,-22.719,0.025111,921.7
52.399,680.35,-22.706,0.026413,922.97
52.899,669,-22.694,0.024648,924.24
53.399,657.66,-22.681,0.024767,925.51
53.899,646.32,-22.669,0.025081,926.78
54.399,634.99,-22.656,0.02534,928.04
54.899,623.66,-22.644,0.024798,929.31
55.399,612.34,-22.631,0.025391,930.58
55.899,601.03,-22.618,0.02539,931.84
56.399,589.72,-22.606,0.024786,933.1
56.899,578.42,-22.594,0.024202,934.37
57.399,567.13,-22.582,0.024172,935.63
57.899,555.84,-22.569,0.024518,936.89
58.399,544.56,-22.556,0.026361,938.15
58.899,533.29,-22.544,0.024575,939.41
59.399,522.02,-22.532,0.023748,940.67
59.899,510.75,-22.52,0.024015,941.93
60.399,499.5,-22.508,0.024163,943.19
60.899,488.25,-22.496,0.02368,944.45
61.399,477,-22.484,0.023813,945.71
61.899,465.76,-22.472,0.023984,946.96
62.399,454.53,-22.46,0.024324,948.22
62.899,443.3,-22.448,0.023664,949.47
62.9,443.26,-21.948,276.18,950.73
62.902,443.22,-21.448,263.58,950.73
62.904,443.18,-20.948,251.27,950.74
62.906,443.14,-20.448,239.24,950.74
62.909,443.09,-19.948,227.5,950.75
62.911,443.05,-19.448,216.04,950.75
62.913,443,-18.948,204.86,950.76
62.916,442.95,-18.448,193.96,950.76
62.919,442.9,-17.948,183.35,950.77
62.922,442.85,-17.448,173.03,950.77
62.925,442.8,-16.948,162.98,950.78
62.928,442.74,-16.448,153.23,950.78
62.931,442.69,-15.948,143.75,950.79
62.935,442.63,-15.448,134.56,950.8
62.939,442.57,-14.948,125.65,950.8
62.943,442.5,-14.448,117.02,950.81
62.948,442.44,-13.948,108.68,950.82
62.953,442.37,-13.448,100.63,950.82
62.958,442.3,-12.948,92.852,950.83
62.964,442.23,-12.448,85.362,950.84
62.971,442.15,-11.948,78.156,950.85
62.978,442.07,-11.448,71.233,950.86
62.985,441.98,-10.948,64.594,950.86
62.994,441.89,-10.448,58.239,950.87
63.004,441.79,-9.9484,52.168,950.88
63.014,441.68,-9.4484,46.38,950.9
63.027,441.57,-8.9485,40.876,950.91
63.041,441.45,-8.4485,35.656,950.92
63.057,441.32,-7.9485,30.719,950.93
63.076,441.17,-7.4485,26.066,950.95
63.099,441,-6.9485,21.698,950.97
63.127,440.81,-6.4486,17.614,950.98
63.164,440.59,-5.9486,13.812,951
63.212,440.31,-5.4487,10.294,951.03
63.283,439.94,-4.9489,7.0603,951.06
63.405,439.37,-4.4489,4.1099,951.1
63.75,437.92,-3.9506,1.4439,951.17
64.25,435.83,-4.416,-0.93082,951.33
64.627,434.26,-3.9314,1.2862,951.56
65.051,432.5,-4.3522,-0.99161,951.74
65.541,430.48,-3.8757,0.97126,951.93
65.902,429,-4.3219,-1.2356,952.16
66.339,427.2,-3.951,0.84867,952.32
66.839,425.11,-4.4104,-0.91882,952.53
67.197,423.61,-3.9534,1.279,952.76
67.697,421.52,-4.406,-0.90519,952.93
68.096,419.86,-3.9082,1.2468,953.16
68.504,418.18,-4.3521,-1.088,953.35
68.796,416.95,-4.0413,1.0629,953.53
69.296,414.87,-4.2913,-0.49998,953.67
69.796,412.81,-3.9452,0.69235,953.9
70.267,410.85,-4.3778,-0.91923,954.13
70.699,409.06,-3.8937,1.1202,954.35
71.097,407.42,-4.3502,-1.1466,954.55
71.56,405.51,-3.8913,0.99129,954.74
71.988,403.74,-4.3913,-1.1693,954.97
72.407,402.01,-3.8921,1.1913,955.17
72.836,400.23,-4.3913,-1.1625,955.38
73.252,398.5,-3.894,1.1957,955.59
73.67,396.78,-4.372,-1.1439,955.79
74.123,394.91,-3.8722,1.1026,955.99
74.513,393.31,-4.3547,-1.238,956.21
75.003,391.29,-3.8548,1.0202,956.4
75.375,389.77,-4.3432,-1.3135,956.63
75.845,387.84,-3.8848,0.97518,956.81
76.266,386.09,-4.383,-1.1825,957.04
76.691,384.34,-3.8862,1.1699,957.24
77.061,382.82,-4.3087,-1.1434,957.45
77.561,380.77,-3.9041,0.80911,957.63
77.958,379.14,-4.3278,-1.0655,957.87
78.458,377.08,-3.8757,0.90427,958.06
78.806,375.67,-4.2838,-1.1745,958.3
79.306,373.61,-3.9304,0.70673,958.47
79.798,371.56,-4.4039,-0.96093,958.71
80.112,370.24,-3.988,1.3246,958.95
80.612,368.16,-4.3398,-0.70372,959.1
81.038,366.4,-3.918,0.9916,959.35
81.529,364.35,-4.4177,-1.0165,959.55
81.875,362.91,-3.9419,1.3761,959.79
82.375,360.83,-4.3948,-0.90562,959.96
82.745,359.29,-3.9269,1.2658,960.21
83.225,357.29,-4.3889,-0.9613,960.39
83.632,355.61,-3.8889,1.23,960.62
84.026,353.99,-4.3291,-1.1162,960.82
84.526,351.94,-3.8607,0.93679,961.01
84.912,350.36,-4.3434,-1.2526,961.25
85.316,348.69,-3.9261,1.0313,961.43
85.816,346.6,-4.4084,-0.96448,961.63
86.179,345.09,-3.9212,1.3441,961.87
86.662,343.08,-4.3939,-0.97714,962.05
86.936,341.93,-4.027,1.3391,962.29
87.436,339.85,-4.2682,-0.48244,962.42
87.936,337.8,-3.9426,0.65115,962.67
88.356,336.07,-4.2952,-0.84102,962.91
88.856,334.03,-3.9018,0.78682,963.11
89.314,332.13,-4.3863,-1.0569,963.35
89.682,330.6,-3.9239,1.2564,963.57
90.182,328.51,-4.403,-0.95836,963.75
90.551,326.98,-3.9101,1.335,964
91.036,324.96,-4.4029,-1.0162,964.18
91.349,323.65,-3.9755,1.3667,964.41
91.849,321.58,-4.3317,-0.71236,964.57
92.345,319.55,-3.8436,0.9846,964.81
92.727,317.99,-4.3436,-1.3073,965.05
93.125,316.34,-3.9199,1.0663,965.23
93.616,314.3,-4.3902,-0.95777,965.42
93.977,312.8,-3.9226,1.2944,965.66
94.459,310.8,-4.3746,-0.93822,965.84
94.835,309.24,-3.9151,1.2209,966.07
95.319,307.23,-4.3862,-0.97305,966.26
95.65,305.85,-3.9571,1.2978,966.49
96.15,303.78,-4.3446,-0.77505,966.65
96.587,301.98,-3.876,1.073,966.9
96.998,300.29,-4.3451,-1.1386,967.11
97.454,298.42,-3.8555,1.0742,967.31
97.834,296.87,-4.3194,-1.2229,967.53
98.242,295.19,-3.9223,0.97327,967.71
98.742,293.11,-4.3898,-0.93502,967.9
99.108,291.59,-3.9096,1.3111,968.15
99.531,289.85,-4.3175,-0.96296,968.33
100.03,287.81,-3.843,0.94999,968.53
100.42,286.22,-4.3428,-1.2837,968.77
100.86,284.4,-3.8655,1.0805,968.96
101.28,282.67,-4.3628,-1.1801,969.17
101.63,281.23,-3.9449,1.2084,969.37
102.13,279.16,-4.348,-0.80617,969.54
102.57,277.36,-3.8599,1.112,969.78
102.98,275.67,-4.3516,-1.1971,970
103.39,273.97,-3.882,1.1388,970.19
103.84,272.12,-4.3732,-1.0959,970.39
104.24,270.47,-3.8742,1.2435,970.61
104.68,268.65,-4.3718,-1.1295,970.8
105.08,267.01,-3.8783,1.2418,971.02
